domain_concept_id_1,fact_id_1,domain_concept_id_2,fact_id_2,relationship_concept_id
4160040,98608,4129948,68608,4041840
4160040,98609,4129948,68609,4041840
4160040,68610,4129948,98610,4041840
4160040,68611,4129948,98611,4041840
4160040,68612,4129948,98612,4041840
4160040,68613,4129948,98613,4041840
4160040,68614,4129948,98614,4041840
4160040,68615,4129948,98615,4041840
4160040,68616,4129948,98616,4041840
4160040,68617,4129948,98617,4041840
4160040,68618,4129948,98618,4041840
4160040,68619,4129948,98619,4041840
4160040,68620,4129948,98620,4041840
4160040,68621,4129948,98621,4041840
4160040,68622,4129948,98622,4041840
4160040,68623,4129948,98623,4041840
4160040,68624,4129948,98624,4041840
4160040,68625,4129948,98625,4041840
4160040,68626,4129948,98626,4041840
4160040,68627,4129948,98627,4041840
4160040,68628,4129948,98628,4041840
4160040,68629,4129948,98629,4041840
4160040,68630,4129948,98630,4041840
4160040,68631,4129948,98631,4041840
4160040,68632,4129948,98632,4041840
4160040,68633,4129948,98633,4041840
4160040,68634,4129948,98634,4041840
4160040,68635,4129948,98635,4041840
4160040,68636,4129948,98636,4041840
4160040,68637,4129948,98637,4041840
4160040,98638,4129948,68638,4041840
4160040,68639,4129948,98639,4041840
4160040,68640,4129948,98640,4041840
4160040,68641,4129948,98641,4041840
4160040,68642,4129948,98642,4041840
4160040,68643,4129948,98643,4041840
4160040,68644,4129948,98644,4041840
4160040,68645,4129948,98645,4041840
4160040,68646,4129948,98646,4041840
4160040,68647,4129948,98647,4041840
4160040,68648,4129948,98648,4041840
4160040,68649,4129948,98649,4041840
4160040,68650,4129948,98650,4041840
4160040,68651,4129948,98651,4041840
4160040,68652,4129948,98652,4041840
4160040,68653,4129948,98653,4041840
4160040,68654,4129948,98654,4041840
4160040,68655,4129948,98655,4041840
4160040,68656,4129948,98656,4041840
4160040,68657,4129948,98657,4041840
4160040,68658,4129948,98658,4041840
4160040,68659,4129948,98659,4041840
4160040,68660,4129948,98660,4041840
4160040,68661,4129948,98661,4041840
4160040,68662,4129948,98662,4041840
4160040,68663,4129948,98663,4041840
4160040,68664,4129948,98664,4041840
4160040,68665,4129948,98665,4041840
4160040,68666,4129948,98666,4041840
4160040,68667,4129948,98667,4041840
4160040,68668,4129948,98668,4041840
4160040,68669,4129948,98669,4041840
4160040,68670,4129948,98670,4041840
4160040,68671,4129948,98671,4041840
4160040,68672,4129948,98672,4041840
4160040,68673,4129948,98673,4041840
4160040,68674,4129948,98674,4041840
4160040,68675,4129948,98675,4041840
4160040,68676,4129948,98676,4041840
4160040,68677,4129948,98677,4041840
4160040,68678,4129948,98678,4041840
4160040,68679,4129948,98679,4041840
4160040,68680,4129948,98680,4041840
4160040,68681,4129948,98681,4041840
4160040,68682,4129948,98682,4041840
4160040,68683,4129948,98683,4041840
4160040,68684,4129948,98684,4041840
4160040,68685,4129948,98685,4041840
4160040,68686,4129948,98686,4041840
4160040,68687,4129948,98687,4041840
4160040,68688,4129948,98688,4041840
4160040,68689,4129948,98689,4041840
4160040,68690,4129948,98690,4041840
4160040,68691,4129948,98691,4041840
4160040,68692,4129948,98692,4041840
4160040,68693,4129948,98693,4041840
4160040,68694,4129948,98694,4041840
4160040,68695,4129948,98695,4041840
4160040,68696,4129948,98696,4041840
4160040,68697,4129948,98697,4041840
4160040,68698,4129948,98698,4041840
4160040,68699,4129948,98699,4041840
4160040,68700,4129948,98700,4041840
4160040,68701,4129948,98701,4041840
4160040,68702,4129948,98702,4041840
4160040,68703,4129948,98703,4041840
4160040,68704,4129948,98704,4041840
4160040,68705,4129948,98705,4041840
4160040,98706,4129948,68706,4041840
4160040,68707,4129948,98707,4041840
4160040,98708,4129948,68708,4041840
4160040,68709,4129948,98709,4041840
4160040,68710,4129948,98710,4041840
4160040,68711,4129948,98711,4041840
4160040,68712,4129948,98712,4041840
4160040,68713,4129948,98713,4041840
4160040,68714,4129948,98714,4041840
4160040,68715,4129948,98715,4041840
4160040,68716,4129948,98716,4041840
4160040,68717,4129948,98717,4041840
4160040,68718,4129948,98718,4041840
4160040,68719,4129948,98719,4041840
4160040,68720,4129948,98720,4041840
4160040,68721,4129948,98721,4041840
4160040,68722,4129948,98722,4041840
4160040,68723,4129948,98723,4041840
4160040,68724,4129948,98724,4041840
4160040,68725,4129948,98725,4041840
4160040,68726,4129948,98726,4041840
4160040,68727,4129948,98727,4041840
4160040,68728,4129948,98728,4041840
4160040,68729,4129948,98729,4041840
4160040,68730,4129948,98730,4041840
4160040,68731,4129948,98731,4041840
4160040,68732,4129948,98732,4041840
4160040,68733,4129948,98733,4041840
4160040,68734,4129948,98734,4041840
4160040,98735,4129948,68735,4041840
4160040,68736,4129948,98736,4041840
4160040,68737,4129948,98737,4041840
4160040,68738,4129948,98738,4041840
4160040,68739,4129948,98739,4041840
4160040,68740,4129948,98740,4041840
4160040,68741,4129948,98741,4041840
4160040,68742,4129948,98742,4041840
4160040,68743,4129948,98743,4041840
4160040,68744,4129948,98744,4041840
4160040,68745,4129948,98745,4041840
4160040,68746,4129948,98746,4041840
4160040,68747,4129948,98747,4041840
4160040,68748,4129948,98748,4041840
4160040,68749,4129948,98749,4041840
4160040,68750,4129948,98750,4041840
4160040,68751,4129948,98751,4041840
4160040,68752,4129948,98752,4041840
4160040,68753,4129948,98753,4041840
4160040,68754,4129948,98754,4041840
4160040,68755,4129948,98755,4041840
4160040,68756,4129948,98756,4041840
4160040,68757,4129948,98757,4041840
4160040,68758,4129948,98758,4041840
4160040,68759,4129948,98759,4041840
4160040,68760,4129948,98760,4041840
4160040,68761,4129948,98761,4041840
4160040,68762,4129948,98762,4041840
4160040,68763,4129948,98763,4041840
4160040,68764,4129948,98764,4041840
4160040,68765,4129948,98765,4041840
4160040,68766,4129948,98766,4041840
4160040,68767,4129948,98767,4041840
4160040,68768,4129948,98768,4041840
4160040,68769,4129948,98769,4041840
4160040,68770,4129948,98770,4041840
4160040,68771,4129948,98771,4041840
4160040,68772,4129948,98772,4041840
4160040,68773,4129948,98773,4041840
4160040,98774,4129948,68774,4041840
4160040,68775,4129948,98775,4041840
4160040,68776,4129948,98776,4041840
4160040,68777,4129948,98777,4041840
4160040,68778,4129948,98778,4041840
4160040,68779,4129948,98779,4041840
4160040,68780,4129948,98780,4041840
4160040,68781,4129948,98781,4041840
4160040,68782,4129948,98782,4041840
4160040,68783,4129948,98783,4041840
4160040,68784,4129948,98784,4041840
4160040,68785,4129948,98785,4041840
4160040,68786,4129948,98786,4041840
4160040,68787,4129948,98787,4041840
4160040,98788,4129948,68788,4041840
4160040,68789,4129948,98789,4041840
4160040,68790,4129948,98790,4041840
4160040,68791,4129948,98791,4041840
4160040,68792,4129948,98792,4041840
4160040,68793,4129948,98793,4041840
4160040,68794,4129948,98794,4041840
4160040,68795,4129948,98795,4041840
4160040,68796,4129948,98796,4041840
4160040,68797,4129948,98797,4041840
4160040,98798,4129948,68798,4041840
4160040,98799,4129948,68799,4041840
4160040,68800,4129948,98800,4041840
4160040,68801,4129948,98801,4041840
4160040,98802,4129948,68802,4041840
4160040,68803,4129948,98803,4041840
4160040,68804,4129948,98804,4041840
4160040,68805,4129948,98805,4041840
4160040,68806,4129948,98806,4041840
4160040,68807,4129948,98807,4041840
4160040,68808,4129948,98808,4041840
4160040,68809,4129948,98809,4041840
4160040,68810,4129948,98810,4041840
4160040,68811,4129948,98811,4041840
4160040,68812,4129948,98812,4041840
4160040,68813,4129948,98813,4041840
4160040,68814,4129948,98814,4041840
4160040,68815,4129948,98815,4041840
4160040,68816,4129948,98816,4041840
4160040,68817,4129948,98817,4041840
4160040,68818,4129948,98818,4041840
4160040,68819,4129948,98819,4041840
4160040,68820,4129948,98820,4041840
4160040,68821,4129948,98821,4041840
4160040,68822,4129948,98822,4041840
4160040,68823,4129948,98823,4041840
4160040,68824,4129948,98824,4041840
4160040,68825,4129948,98825,4041840
4160040,68826,4129948,98826,4041840
4160040,68827,4129948,98827,4041840
4160040,68828,4129948,98828,4041840
4160040,98829,4129948,68829,4041840
4160040,68830,4129948,98830,4041840
4160040,68831,4129948,98831,4041840
4160040,68832,4129948,98832,4041840
4160040,68833,4129948,98833,4041840
4160040,68834,4129948,98834,4041840
4160040,68835,4129948,98835,4041840
4160040,68836,4129948,98836,4041840
4160040,68837,4129948,98837,4041840
4160040,68838,4129948,98838,4041840
4160040,68839,4129948,98839,4041840
4160040,68840,4129948,98840,4041840
4160040,68841,4129948,98841,4041840
4160040,68842,4129948,98842,4041840
4160040,68843,4129948,98843,4041840
4160040,68844,4129948,98844,4041840
4160040,68845,4129948,98845,4041840
4160040,68846,4129948,98846,4041840
4160040,68847,4129948,98847,4041840
4160040,68848,4129948,98848,4041840
4160040,68849,4129948,98849,4041840
4160040,68850,4129948,98850,4041840
4160040,68851,4129948,98851,4041840
4160040,68852,4129948,98852,4041840
4160040,68853,4129948,98853,4041840
4160040,68854,4129948,98854,4041840
4160040,68855,4129948,98855,4041840
4160040,68856,4129948,98856,4041840
4160040,68857,4129948,98857,4041840
4160040,68858,4129948,98858,4041840
4160040,68859,4129948,98859,4041840
4160040,68860,4129948,98860,4041840
4160040,68861,4129948,98861,4041840
4160040,68862,4129948,98862,4041840
4160040,68863,4129948,98863,4041840
4160040,68864,4129948,98864,4041840
4160040,68865,4129948,98865,4041840
4160040,98866,4129948,68866,4041840
4160040,68867,4129948,98867,4041840
4160040,68868,4129948,98868,4041840
4160040,68869,4129948,98869,4041840
4160040,68870,4129948,98870,4041840
4160040,68871,4129948,98871,4041840
4160040,68872,4129948,98872,4041840
4160040,68873,4129948,98873,4041840
4160040,68874,4129948,98874,4041840
4160040,68875,4129948,98875,4041840
4160040,68876,4129948,98876,4041840
4160040,68877,4129948,98877,4041840
4160040,68878,4129948,98878,4041840
4160040,68879,4129948,98879,4041840
4160040,68880,4129948,98880,4041840
4160040,68881,4129948,98881,4041840
4160040,68882,4129948,98882,4041840
4160040,68883,4129948,98883,4041840
4160040,68884,4129948,98884,4041840
4160040,68885,4129948,98885,4041840
4160040,98886,4129948,68886,4041840
4160040,68887,4129948,98887,4041840
4160040,68888,4129948,98888,4041840
4160040,68889,4129948,98889,4041840
4160040,68890,4129948,98890,4041840
4160040,68891,4129948,98891,4041840
4160040,68892,4129948,98892,4041840
4160040,68893,4129948,98893,4041840
4160040,68894,4129948,98894,4041840
4160040,68895,4129948,98895,4041840
4160040,68896,4129948,98896,4041840
4160040,68897,4129948,98897,4041840
4160040,68898,4129948,98898,4041840
4160040,68899,4129948,98899,4041840
4160040,68900,4129948,98900,4041840
4160040,68901,4129948,98901,4041840
4160040,68902,4129948,98902,4041840
4160040,68903,4129948,98903,4041840
4160040,68904,4129948,98904,4041840
4160040,68905,4129948,98905,4041840
4160040,68906,4129948,98906,4041840
4160040,68907,4129948,98907,4041840
4160040,68908,4129948,98908,4041840
4160040,68909,4129948,98909,4041840
4160040,68910,4129948,98910,4041840
4160040,68911,4129948,98911,4041840
4160040,68912,4129948,98912,4041840
4160040,68913,4129948,98913,4041840
4160040,68914,4129948,98914,4041840
4160040,68915,4129948,98915,4041840
4160040,68916,4129948,98916,4041840
4160040,68917,4129948,98917,4041840
4160040,68918,4129948,98918,4041840
4160040,68919,4129948,98919,4041840
4160040,68920,4129948,98920,4041840
4160040,68921,4129948,98921,4041840
4160040,68922,4129948,98922,4041840
4160040,68923,4129948,98923,4041840
4160040,68924,4129948,98924,4041840
4160040,68925,4129948,98925,4041840
4160040,68926,4129948,98926,4041840
4160040,68927,4129948,98927,4041840
4160040,68928,4129948,98928,4041840
4160040,68929,4129948,98929,4041840
4160040,68930,4129948,98930,4041840
4160040,68931,4129948,98931,4041840
4160040,68932,4129948,98932,4041840
4160040,68933,4129948,98933,4041840
4160040,68934,4129948,98934,4041840
4160040,68935,4129948,98935,4041840
4160040,68936,4129948,98936,4041840
4160040,68937,4129948,98937,4041840
4160040,68938,4129948,98938,4041840
4160040,68939,4129948,98939,4041840
4160040,68940,4129948,98940,4041840
4160040,68941,4129948,98941,4041840
4160040,68942,4129948,98942,4041840
4160040,68943,4129948,98943,4041840
4160040,68944,4129948,98944,4041840
4160040,68945,4129948,98945,4041840
4160040,68946,4129948,98946,4041840
4160040,68947,4129948,98947,4041840
4160040,68948,4129948,98948,4041840
4160040,68949,4129948,98949,4041840
4160040,68950,4129948,98950,4041840
4160040,68951,4129948,98951,4041840
4160040,68952,4129948,98952,4041840
4160040,68953,4129948,98953,4041840
4160040,68954,4129948,98954,4041840
4160040,68955,4129948,98955,4041840
4160040,68956,4129948,98956,4041840
4160040,68957,4129948,98957,4041840
4160040,68958,4129948,98958,4041840
4160040,68959,4129948,98959,4041840
4160040,68960,4129948,98960,4041840
4160040,98961,4129948,68961,4041840
4160040,68962,4129948,98962,4041840
4160040,68963,4129948,98963,4041840
4160040,68964,4129948,98964,4041840
4160040,68965,4129948,98965,4041840
4160040,68966,4129948,98966,4041840
4160040,68967,4129948,98967,4041840
4160040,68968,4129948,98968,4041840
4160040,68969,4129948,98969,4041840
4160040,68970,4129948,98970,4041840
4160040,68971,4129948,98971,4041840
4160040,68972,4129948,98972,4041840
4160040,68973,4129948,98973,4041840
4160040,68974,4129948,98974,4041840
4160040,68975,4129948,98975,4041840
4160040,68976,4129948,98976,4041840
4160040,68977,4129948,98977,4041840
4160040,68978,4129948,98978,4041840
4160040,68979,4129948,98979,4041840
4160040,68980,4129948,98980,4041840
4160040,68981,4129948,98981,4041840
4160040,68982,4129948,98982,4041840
4160040,68983,4129948,98983,4041840
4160040,68984,4129948,98984,4041840
4160040,68985,4129948,98985,4041840
4160040,68986,4129948,98986,4041840
4160040,68987,4129948,98987,4041840
4160040,68988,4129948,98988,4041840
4160040,68989,4129948,98989,4041840
4160040,68990,4129948,98990,4041840
4160040,68991,4129948,98991,4041840
4160040,68992,4129948,98992,4041840
4160040,68993,4129948,98993,4041840
4160040,68994,4129948,98994,4041840
4160040,68995,4129948,98995,4041840
4160040,68996,4129948,98996,4041840
4160040,68997,4129948,98997,4041840
4160040,68998,4129948,98998,4041840
4160040,68999,4129948,98999,4041840
4160040,69000,4129948,99000,4041840
4160040,69001,4129948,99001,4041840
4160040,99002,4129948,69002,4041840
4160040,69003,4129948,99003,4041840
4160040,69004,4129948,99004,4041840
4160040,69005,4129948,99005,4041840
4160040,69006,4129948,99006,4041840
4160040,69007,4129948,99007,4041840
4160040,69008,4129948,99008,4041840
4160040,69009,4129948,99009,4041840
4160040,69010,4129948,99010,4041840
4160040,69011,4129948,99011,4041840
4160040,69012,4129948,99012,4041840
4160040,69013,4129948,99013,4041840
4160040,69014,4129948,99014,4041840
4160040,69015,4129948,99015,4041840
4160040,69016,4129948,99016,4041840
4160040,69017,4129948,99017,4041840
4160040,69018,4129948,99018,4041840
4160040,69019,4129948,99019,4041840
4160040,69020,4129948,99020,4041840
4160040,69021,4129948,99021,4041840
4160040,69022,4129948,99022,4041840
4160040,69023,4129948,99023,4041840
4160040,69024,4129948,99024,4041840
4160040,69025,4129948,99025,4041840
4160040,69026,4129948,99026,4041840
4160040,69027,4129948,99027,4041840
4160040,69028,4129948,99028,4041840
4160040,69029,4129948,99029,4041840
4160040,69030,4129948,99030,4041840
4160040,69031,4129948,99031,4041840
4160040,69032,4129948,99032,4041840
4160040,69033,4129948,99033,4041840
4160040,69034,4129948,99034,4041840
4160040,69035,4129948,99035,4041840
4160040,69036,4129948,99036,4041840
4160040,69037,4129948,99037,4041840
4160040,69038,4129948,99038,4041840
4160040,69039,4129948,99039,4041840
4160040,69040,4129948,99040,4041840
4160040,69041,4129948,99041,4041840
4160040,69042,4129948,99042,4041840
4160040,69043,4129948,99043,4041840
4160040,69044,4129948,99044,4041840
4160040,69045,4129948,99045,4041840
4160040,69046,4129948,99046,4041840
4160040,99047,4129948,69047,4041840
4160040,69048,4129948,99048,4041840
4160040,69049,4129948,99049,4041840
4160040,69050,4129948,99050,4041840
4160040,99051,4129948,69051,4041840
4160040,69052,4129948,99052,4041840
4160040,69053,4129948,99053,4041840
4160040,69054,4129948,99054,4041840
4160040,69055,4129948,99055,4041840
4160040,69056,4129948,99056,4041840
4160040,69057,4129948,99057,4041840
4160040,69058,4129948,99058,4041840
4160040,69059,4129948,99059,4041840
4160040,69060,4129948,99060,4041840
4160040,69061,4129948,99061,4041840
4160040,69062,4129948,99062,4041840
4160040,69063,4129948,99063,4041840
4160040,69064,4129948,99064,4041840
4160040,69065,4129948,99065,4041840
4160040,69066,4129948,99066,4041840
4160040,69067,4129948,99067,4041840
4160040,69068,4129948,99068,4041840
4160040,69069,4129948,99069,4041840
4160040,69070,4129948,99070,4041840
4160040,69071,4129948,99071,4041840
4160040,99072,4129948,69072,4041840
4160040,69073,4129948,99073,4041840
4160040,69074,4129948,99074,4041840
4160040,69075,4129948,99075,4041840
4160040,69076,4129948,99076,4041840
4160040,69077,4129948,99077,4041840
4160040,69078,4129948,99078,4041840
4160040,69079,4129948,99079,4041840
4160040,69080,4129948,99080,4041840
4160040,69081,4129948,99081,4041840
4160040,69082,4129948,99082,4041840
4160040,69083,4129948,99083,4041840
4160040,69084,4129948,99084,4041840
4160040,69085,4129948,99085,4041840
4160040,69086,4129948,99086,4041840
4160040,69087,4129948,99087,4041840
4160040,69088,4129948,99088,4041840
4160040,69089,4129948,99089,4041840
4160040,69090,4129948,99090,4041840
4160040,69091,4129948,99091,4041840
4160040,69092,4129948,99092,4041840
4160040,69093,4129948,99093,4041840
4160040,69094,4129948,99094,4041840
4160040,69095,4129948,99095,4041840
4160040,69096,4129948,99096,4041840
4160040,69097,4129948,99097,4041840
4160040,69098,4129948,99098,4041840
4160040,69099,4129948,99099,4041840
4160040,69100,4129948,99100,4041840
4160040,69101,4129948,99101,4041840
4160040,69102,4129948,99102,4041840
4160040,69103,4129948,99103,4041840
4160040,69104,4129948,99104,4041840
4160040,69105,4129948,99105,4041840
4160040,69106,4129948,99106,4041840
4160040,69107,4129948,99107,4041840
4160040,69108,4129948,99108,4041840
4160040,69109,4129948,99109,4041840
4160040,69110,4129948,99110,4041840
4160040,69111,4129948,99111,4041840
4160040,69112,4129948,99112,4041840
4160040,69113,4129948,99113,4041840
4160040,69114,4129948,99114,4041840
4160040,69115,4129948,99115,4041840
4160040,69116,4129948,99116,4041840
4160040,69117,4129948,99117,4041840
4160040,69118,4129948,99118,4041840
4160040,69119,4129948,99119,4041840
4160040,69120,4129948,99120,4041840
4160040,69121,4129948,99121,4041840
4160040,69122,4129948,99122,4041840
4160040,69123,4129948,99123,4041840
4160040,69124,4129948,99124,4041840
4160040,69125,4129948,99125,4041840
4160040,69126,4129948,99126,4041840
4160040,69127,4129948,99127,4041840
4160040,69128,4129948,99128,4041840
4160040,69129,4129948,99129,4041840
4160040,69130,4129948,99130,4041840
4160040,69131,4129948,99131,4041840
4160040,69132,4129948,99132,4041840
4160040,69133,4129948,99133,4041840
4160040,69134,4129948,99134,4041840
4160040,69135,4129948,99135,4041840
4160040,69136,4129948,99136,4041840
4160040,69137,4129948,99137,4041840
4160040,99138,4129948,69138,4041840
4160040,69139,4129948,99139,4041840
4160040,69140,4129948,99140,4041840
4160040,69141,4129948,99141,4041840
4160040,69142,4129948,99142,4041840
4160040,69143,4129948,99143,4041840
4160040,69144,4129948,99144,4041840
4160040,69145,4129948,99145,4041840
4160040,69146,4129948,99146,4041840
4160040,69147,4129948,99147,4041840
4160040,69148,4129948,99148,4041840
4160040,69149,4129948,99149,4041840
4160040,69150,4129948,99150,4041840
4160040,69151,4129948,99151,4041840
4160040,69152,4129948,99152,4041840
4160040,69153,4129948,99153,4041840
4160040,69154,4129948,99154,4041840
4160040,69155,4129948,99155,4041840
4160040,69156,4129948,99156,4041840
4160040,69157,4129948,99157,4041840
4160040,69158,4129948,99158,4041840
4160040,69159,4129948,99159,4041840
4160040,69160,4129948,99160,4041840
4160040,69161,4129948,99161,4041840
4160040,69162,4129948,99162,4041840
4160040,69163,4129948,99163,4041840
4160040,69164,4129948,99164,4041840
4160040,69165,4129948,99165,4041840
4160040,69166,4129948,99166,4041840
4160040,69167,4129948,99167,4041840
4160040,69168,4129948,99168,4041840
4160040,69169,4129948,99169,4041840
4160040,69170,4129948,99170,4041840
4160040,69171,4129948,99171,4041840
4160040,69172,4129948,99172,4041840
4160040,69173,4129948,99173,4041840
4160040,69174,4129948,99174,4041840
4160040,69175,4129948,99175,4041840
4160040,69176,4129948,99176,4041840
4160040,69177,4129948,99177,4041840
4160040,69178,4129948,99178,4041840
4160040,69179,4129948,99179,4041840
4160040,69180,4129948,99180,4041840
4160040,69181,4129948,99181,4041840
4160040,69182,4129948,99182,4041840
4160040,69183,4129948,99183,4041840
4160040,99184,4129948,69184,4041840
4160040,69185,4129948,99185,4041840
4160040,69186,4129948,99186,4041840
4160040,69187,4129948,99187,4041840
4160040,69188,4129948,99188,4041840
4160040,99189,4129948,69189,4041840
4160040,69190,4129948,99190,4041840
4160040,69191,4129948,99191,4041840
4160040,69192,4129948,99192,4041840
4160040,69193,4129948,99193,4041840
4160040,69194,4129948,99194,4041840
4160040,69195,4129948,99195,4041840
4160040,69196,4129948,99196,4041840
4160040,69197,4129948,99197,4041840
4160040,69198,4129948,99198,4041840
4160040,69199,4129948,99199,4041840
4160040,69200,4129948,99200,4041840
4160040,69201,4129948,99201,4041840
4160040,69202,4129948,99202,4041840
4160040,69203,4129948,99203,4041840
4160040,69204,4129948,99204,4041840
4160040,69205,4129948,99205,4041840
4160040,69206,4129948,99206,4041840
4160040,69207,4129948,99207,4041840
4160040,69208,4129948,99208,4041840
4160040,69209,4129948,99209,4041840
4160040,69210,4129948,99210,4041840
4160040,69211,4129948,99211,4041840
4160040,69212,4129948,99212,4041840
4160040,69213,4129948,99213,4041840
4160040,69214,4129948,99214,4041840
4160040,69215,4129948,99215,4041840
4160040,69216,4129948,99216,4041840
4160040,69217,4129948,99217,4041840
4160040,69218,4129948,99218,4041840
4160040,69219,4129948,99219,4041840
4160040,69220,4129948,99220,4041840
4160040,69221,4129948,99221,4041840
4160040,69222,4129948,99222,4041840
4160040,69223,4129948,99223,4041840
4160040,69224,4129948,99224,4041840
4160040,69225,4129948,99225,4041840
4160040,69226,4129948,99226,4041840
4160040,69227,4129948,99227,4041840
4160040,69228,4129948,99228,4041840
4160040,69229,4129948,99229,4041840
4160040,69230,4129948,99230,4041840
4160040,69231,4129948,99231,4041840
4160040,69232,4129948,99232,4041840
4160040,69233,4129948,99233,4041840
4160040,69234,4129948,99234,4041840
4160040,69235,4129948,99235,4041840
4160040,69236,4129948,99236,4041840
4160040,69237,4129948,99237,4041840
4160040,69238,4129948,99238,4041840
4160040,69239,4129948,99239,4041840
4160040,69240,4129948,99240,4041840
4160040,69241,4129948,99241,4041840
4160040,69242,4129948,99242,4041840
4160040,99243,4129948,69243,4041840
4160040,69244,4129948,99244,4041840
4160040,69245,4129948,99245,4041840
4160040,69246,4129948,99246,4041840
4160040,69247,4129948,99247,4041840
4160040,69248,4129948,99248,4041840
4160040,69249,4129948,99249,4041840
4160040,69250,4129948,99250,4041840
4160040,69251,4129948,99251,4041840
4160040,69252,4129948,99252,4041840
4160040,69253,4129948,99253,4041840
4160040,69254,4129948,99254,4041840
4160040,69255,4129948,99255,4041840
4160040,69256,4129948,99256,4041840
4160040,69257,4129948,99257,4041840
4160040,69258,4129948,99258,4041840
4160040,69259,4129948,99259,4041840
4160040,69260,4129948,99260,4041840
4160040,69261,4129948,99261,4041840
4160040,69262,4129948,99262,4041840
4160040,69263,4129948,99263,4041840
4160040,69264,4129948,99264,4041840
4160040,69265,4129948,99265,4041840
4160040,69266,4129948,99266,4041840
4160040,99267,4129948,69267,4041840
4160040,69268,4129948,99268,4041840
4160040,69269,4129948,99269,4041840
4160040,69270,4129948,99270,4041840
4160040,69271,4129948,99271,4041840
4160040,69272,4129948,99272,4041840
4160040,69273,4129948,99273,4041840
4160040,99274,4129948,69274,4041840
4160040,69275,4129948,99275,4041840
4160040,69276,4129948,99276,4041840
4160040,69277,4129948,99277,4041840
4160040,69278,4129948,99278,4041840
4160040,69279,4129948,99279,4041840
4160040,69280,4129948,99280,4041840
4160040,99281,4129948,69281,4041840
4160040,69282,4129948,99282,4041840
4160040,69283,4129948,99283,4041840
4160040,69284,4129948,99284,4041840
4160040,69285,4129948,99285,4041840
4160040,69286,4129948,99286,4041840
4160040,69287,4129948,99287,4041840
4160040,69288,4129948,99288,4041840
4160040,69289,4129948,99289,4041840
4160040,69290,4129948,99290,4041840
4160040,69291,4129948,99291,4041840
4160040,69292,4129948,99292,4041840
4160040,69293,4129948,99293,4041840
4160040,69294,4129948,99294,4041840
4160040,69295,4129948,99295,4041840
4160040,69296,4129948,99296,4041840
4160040,69297,4129948,99297,4041840
4160040,69298,4129948,99298,4041840
4160040,69299,4129948,99299,4041840
4160040,69300,4129948,99300,4041840
4160040,69301,4129948,99301,4041840
4160040,69302,4129948,99302,4041840
4160040,69303,4129948,99303,4041840
4160040,69304,4129948,99304,4041840
4160040,69305,4129948,99305,4041840
4160040,69306,4129948,99306,4041840
4160040,69307,4129948,99307,4041840
4160040,69308,4129948,99308,4041840
4160040,69309,4129948,99309,4041840
4160040,99310,4129948,69310,4041840
4160040,69311,4129948,99311,4041840
4160040,69312,4129948,99312,4041840
4160040,69313,4129948,99313,4041840
4160040,69314,4129948,99314,4041840
4160040,69315,4129948,99315,4041840
4160040,69316,4129948,99316,4041840
4160040,69317,4129948,99317,4041840
4160040,69318,4129948,99318,4041840
4160040,69319,4129948,99319,4041840
4160040,69320,4129948,99320,4041840
4160040,69321,4129948,99321,4041840
4160040,69322,4129948,99322,4041840
4160040,69323,4129948,99323,4041840
4160040,69324,4129948,99324,4041840
4160040,69325,4129948,99325,4041840
4160040,69326,4129948,99326,4041840
4160040,69327,4129948,99327,4041840
4160040,69328,4129948,99328,4041840
4160040,69329,4129948,99329,4041840
4160040,69330,4129948,99330,4041840
4160040,69331,4129948,99331,4041840
4160040,69332,4129948,99332,4041840
4160040,69333,4129948,99333,4041840
4160040,69334,4129948,99334,4041840
4160040,69335,4129948,99335,4041840
4160040,69336,4129948,99336,4041840
4160040,69337,4129948,99337,4041840
4160040,69338,4129948,99338,4041840
4160040,69339,4129948,99339,4041840
4160040,69340,4129948,99340,4041840
4160040,69341,4129948,99341,4041840
4160040,69342,4129948,99342,4041840
4160040,69343,4129948,99343,4041840
4160040,69344,4129948,99344,4041840
4160040,69345,4129948,99345,4041840
4160040,69346,4129948,99346,4041840
4160040,69347,4129948,99347,4041840
4160040,69348,4129948,99348,4041840
4160040,69349,4129948,99349,4041840
4160040,69350,4129948,99350,4041840
4160040,69351,4129948,99351,4041840
4160040,69352,4129948,99352,4041840
4160040,69353,4129948,99353,4041840
4160040,69354,4129948,99354,4041840
4160040,69355,4129948,99355,4041840
4160040,69356,4129948,99356,4041840
4160040,69357,4129948,99357,4041840
4160040,69358,4129948,99358,4041840
4160040,69359,4129948,99359,4041840
4160040,69360,4129948,99360,4041840
4160040,69361,4129948,99361,4041840
4160040,69362,4129948,99362,4041840
4160040,69363,4129948,99363,4041840
4160040,69364,4129948,99364,4041840
4160040,69365,4129948,99365,4041840
4160040,69366,4129948,99366,4041840
4160040,69367,4129948,99367,4041840
4160040,69368,4129948,99368,4041840
4160040,69369,4129948,99369,4041840
4160040,69370,4129948,99370,4041840
4160040,69371,4129948,99371,4041840
4160040,69372,4129948,99372,4041840
4160040,69373,4129948,99373,4041840
4160040,69374,4129948,99374,4041840
4160040,69375,4129948,99375,4041840
4160040,69376,4129948,99376,4041840
4160040,69377,4129948,99377,4041840
4160040,69378,4129948,99378,4041840
4160040,69379,4129948,99379,4041840
4160040,69380,4129948,99380,4041840
4160040,69381,4129948,99381,4041840
4160040,69382,4129948,99382,4041840
